iso_code,continent,country,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,cid,Black_days
NLD,Europe,Netherlands,2021-06-14,1677160.0,1042.0,17746.0,4.0,95828.427,0.001042,0.017746,4e-06,11800.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-15,1678187.0,1027.0,17747.0,1.0,95887.107,0.001027,0.017747,1e-06,11605.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-16,1679262.0,1075.0,17751.0,4.0,95948.53,0.001075,0.017751,4e-06,11409.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-17,1680157.0,895.0,17754.0,3.0,95999.668,0.000895,0.017754,3e-06,11214.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-18,1680846.0,689.0,17755.0,1.0,96039.035,0.000689,0.017755,1e-06,11018.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-19,1681553.0,707.0,17758.0,3.0,96079.431,0.000707,0.017758,3e-06,11105.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-20,1682112.0,559.0,17758.0,0.0,96111.371,0.000559,0.017758,0.0,11191.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-21,1682803.0,691.0,17759.0,1.0,96150.853,0.000691,0.017759,1e-06,11278.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-22,1683462.0,659.0,17762.0,3.0,96188.507,0.000659,0.017762,3e-06,11364.0,67.59,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-23,1684165.0,703.0,17766.0,4.0,96228.674,0.000703,0.017766,4e-06,11451.0,62.04,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-24,1684815.0,650.0,17768.0,2.0,96265.813,0.00065,0.017768,2e-06,11537.0,62.04,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-25,1685374.0,559.0,17773.0,5.0,96297.753,0.000559,0.017773,5e-06,11624.0,62.04,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-26,1685872.0,498.0,17773.0,0.0,96326.207,0.000498,0.017773,0.0,11696.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-27,1686429.0,557.0,17774.0,1.0,96358.033,0.000557,0.017774,1e-06,11769.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-28,1686979.0,550.0,17774.0,0.0,96389.458,0.00055,0.017774,0.0,11842.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-29,1687614.0,635.0,17778.0,4.0,96425.741,0.000635,0.017778,4e-06,11914.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-06-30,1688443.0,829.0,17778.0,0.0,96473.108,0.000829,0.017778,0.0,11987.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-01,1689384.0,941.0,17781.0,3.0,96526.874,0.000941,0.017781,3e-06,12059.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-02,1690509.0,1125.0,17788.0,7.0,96591.153,0.001125,0.017788,7e-06,12132.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-03,1691726.0,1217.0,17789.0,1.0,96660.689,0.001217,0.017789,1e-06,11930.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-04,1693245.0,1519.0,17789.0,0.0,96747.481,0.001519,0.017789,0.0,11728.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-05,1695461.0,2216.0,17790.0,1.0,96874.097,0.002216,0.01779,1e-06,11526.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-06,1699110.0,3649.0,17791.0,1.0,97082.591,0.003649,0.017791,1e-06,11325.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-07,1704543.0,5433.0,17794.0,3.0,97393.018,0.005433,0.017794,3e-06,11123.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-08,1711470.0,6927.0,17796.0,2.0,97788.809,0.006927,0.017796,2e-06,10921.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-09,1721753.0,10283.0,17798.0,2.0,98376.352,0.010283,0.017798,2e-06,10719.0,32.41,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-10,1731076.0,9323.0,17799.0,1.0,98909.043,0.009323,0.017799,1e-06,10528.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-11,1739517.0,8441.0,17799.0,0.0,99391.339,0.008441,0.017799,0.0,10337.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-12,1747341.0,7824.0,17800.0,1.0,99838.381,0.007824,0.0178,1e-06,10146.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-13,1757776.0,10435.0,17803.0,3.0,100434.609,0.010435,0.017803,3e-06,9955.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-14,1768758.0,10982.0,17804.0,1.0,101062.091,0.010982,0.017804,1e-06,9764.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-15,1780058.0,11300.0,17807.0,3.0,101707.743,0.0113,0.017807,3e-06,9573.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-16,1791094.0,11036.0,17809.0,2.0,102338.311,0.011036,0.017809,2e-06,9382.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-17,1801234.0,10140.0,17809.0,0.0,102917.683,0.01014,0.017809,0.0,9054.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-18,1810108.0,8874.0,17810.0,1.0,103424.72,0.008874,0.01781,1e-06,8726.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-19,1816820.0,6712.0,17812.0,2.0,103808.225,0.006712,0.017812,2e-06,8399.0,36.11,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-20,1823727.0,6907.0,17817.0,5.0,104202.873,0.006907,0.017817,5e-06,8071.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-21,1829968.0,6241.0,17820.0,3.0,104559.467,0.006241,0.01782,3e-06,7743.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-22,1836366.0,6398.0,17823.0,3.0,104925.031,0.006398,0.017823,3e-06,7416.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-23,1841635.0,5269.0,17826.0,3.0,105226.088,0.005269,0.017826,3e-06,7088.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-24,1846228.0,4593.0,17830.0,4.0,105488.52,0.004593,0.01783,4e-06,7009.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-25,1850079.0,3851.0,17834.0,4.0,105708.555,0.003851,0.017834,4e-06,6929.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-26,1854052.0,3973.0,17835.0,1.0,105935.562,0.003973,0.017835,1e-06,6850.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-27,1857513.0,3461.0,17838.0,3.0,106133.314,0.003461,0.017838,3e-06,6770.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-28,1861942.0,4429.0,17846.0,8.0,106386.375,0.004429,0.017846,8e-06,6691.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-29,1865346.0,3404.0,17849.0,3.0,106580.871,0.003404,0.017849,3e-06,6611.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-30,1868281.0,2935.0,17855.0,6.0,106748.569,0.002935,0.017855,6e-06,6532.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-07-31,1870585.0,2304.0,17861.0,6.0,106880.213,0.002304,0.017861,6e-06,6548.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-01,1872679.0,2094.0,17863.0,2.0,106999.859,0.002094,0.017863,2e-06,6564.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-02,1874863.0,2184.0,17863.0,0.0,107124.647,0.002184,0.017863,0.0,6579.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-03,1877680.0,2817.0,17866.0,3.0,107285.602,0.002817,0.017866,3e-06,6595.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-04,1881062.0,3382.0,17873.0,7.0,107478.841,0.003382,0.017873,7e-06,6611.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-05,1884012.0,2950.0,17884.0,11.0,107647.396,0.00295,0.017884,1.1e-05,6627.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-06,1886437.0,2425.0,17892.0,8.0,107785.954,0.002425,0.017892,8e-06,6642.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-07,1888755.0,2318.0,17901.0,9.0,107918.398,0.002318,0.017901,9e-06,6519.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-08,1890781.0,2026.0,17903.0,2.0,108034.159,0.002026,0.017903,2e-06,6395.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-09,1892942.0,2161.0,17905.0,2.0,108157.632,0.002161,0.017905,2e-06,6272.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-10,1895105.0,2163.0,17915.0,10.0,108281.22,0.002163,0.017915,1e-05,6148.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-11,1897712.0,2607.0,17925.0,10.0,108430.177,0.002607,0.017925,1e-05,6024.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-12,1900432.0,2720.0,17932.0,7.0,108585.591,0.00272,0.017932,7e-06,5901.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-13,1902775.0,2343.0,17939.0,7.0,108719.464,0.002343,0.017939,7e-06,5777.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-14,1905064.0,2289.0,17946.0,7.0,108850.251,0.002289,0.017946,7e-06,5294.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-15,1907313.0,2249.0,17949.0,3.0,108978.753,0.002249,0.017949,3e-06,4811.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-16,1909619.0,2306.0,17955.0,6.0,109110.511,0.002306,0.017955,6e-06,4327.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-17,1912438.0,2819.0,17961.0,6.0,109271.581,0.002819,0.017961,6e-06,3844.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-18,1915012.0,2574.0,17969.0,8.0,109418.653,0.002574,0.017969,8e-06,3361.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-19,1917274.0,2262.0,17975.0,6.0,109547.898,0.002262,0.017975,6e-06,2877.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-20,1919710.0,2436.0,17981.0,6.0,109687.084,0.002436,0.017981,6e-06,2394.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-21,1922163.0,2453.0,17989.0,8.0,109827.242,0.002453,0.017989,8e-06,2352.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-22,1924553.0,2390.0,17995.0,6.0,109963.8,0.00239,0.017995,6e-06,2310.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-23,1926990.0,2437.0,17998.0,3.0,110103.044,0.002437,0.017998,3e-06,2269.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-24,1929896.0,2906.0,18010.0,12.0,110269.085,0.002906,0.01801,1.2e-05,2227.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-25,1932538.0,2642.0,18020.0,10.0,110420.042,0.002642,0.01802,1e-05,2185.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-26,1935413.0,2875.0,18029.0,9.0,110584.311,0.002875,0.018029,9e-06,2143.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-27,1937863.0,2450.0,18032.0,3.0,110724.298,0.00245,0.018032,3e-06,2101.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-28,1940188.0,2325.0,18042.0,10.0,110857.142,0.002325,0.018042,1e-05,2020.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-29,1942384.0,2196.0,18045.0,3.0,110982.616,0.002196,0.018045,3e-06,1939.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-30,1944734.0,2350.0,18049.0,4.0,111116.888,0.00235,0.018049,4e-06,1858.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-08-31,1947601.0,2867.0,18061.0,12.0,111280.701,0.002867,0.018061,1.2e-05,1778.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-01,1950401.0,2800.0,18065.0,4.0,111440.686,0.0028,0.018065,4e-06,1697.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-02,1952970.0,2569.0,18073.0,8.0,111587.471,0.002569,0.018073,8e-06,1616.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-03,1955683.0,2713.0,18082.0,9.0,111742.485,0.002713,0.018082,9e-06,1535.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-04,1958057.0,2374.0,18092.0,10.0,111878.129,0.002374,0.018092,1e-05,1455.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-05,1960172.0,2115.0,18094.0,2.0,111998.974,0.002115,0.018094,2e-06,1375.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-06,1962653.0,2481.0,18097.0,3.0,112140.732,0.002481,0.018097,3e-06,1295.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-07,1965473.0,2820.0,18105.0,8.0,112301.859,0.00282,0.018105,8e-06,1215.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-08,1967868.0,2395.0,18112.0,7.0,112438.703,0.002395,0.018112,7e-06,1135.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-09,1970581.0,2713.0,18115.0,3.0,112593.717,0.002713,0.018115,3e-06,1055.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-10,1972779.0,2198.0,18119.0,4.0,112719.304,0.002198,0.018119,4e-06,975.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-11,1972801.0,22.0,18125.0,6.0,112720.561,2.2e-05,0.018125,6e-06,1002.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-12,1976632.0,3831.0,18125.0,0.0,112939.455,0.003831,0.018125,0.0,1029.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-13,1978661.0,2029.0,18130.0,5.0,113055.386,0.002029,0.01813,5e-06,1057.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-14,1981037.0,2376.0,18141.0,11.0,113191.144,0.002376,0.018141,1.1e-05,1084.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-15,1983135.0,2098.0,18148.0,7.0,113311.019,0.002098,0.018148,7e-06,1111.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-16,1985305.0,2170.0,18156.0,8.0,113435.007,0.00217,0.018156,8e-06,1138.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-17,1987322.0,2017.0,18166.0,10.0,113550.253,0.002017,0.018166,1e-05,1166.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-18,1988985.0,1663.0,18170.0,4.0,113645.272,0.001663,0.01817,4e-06,1148.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-19,1990332.0,1347.0,18173.0,3.0,113722.236,0.001347,0.018173,3e-06,1131.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-20,1992022.0,1690.0,18183.0,10.0,113818.798,0.00169,0.018183,1e-05,1113.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
NLD,Europe,Netherlands,2021-09-21,1993951.0,1929.0,18189.0,6.0,113929.016,0.001929,0.018189,6e-06,1096.0,41.67,508.544,43.2,18.779,11.881,48472.545,2.2,109.361,5.29,24.4,27.3,47.964,3.32,82.28,0.944,17564020.0,139,False
